"AREA","INDICADOR","REGIAO","COD_IBGE","MICROREGIAO","2019"
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1708254,"Fortaleza do Tabocão",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1709302,"Guaraí",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1709500,"Gurupi",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1709807,"Ipueiras",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1710706,"Itaguatins",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1710904,"Itapiratins",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1711100,"Itaporã do Tocantins",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1711506,"Jaú do Tocantins",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1711902,"Lagoa da Confusão",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1711951,"Lagoa do Tocantins",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1712009,"Lajeado",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1712157,"Lavandeira",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1712405,"Lizarda",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1712454,"Luzinópolis",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1712801,"Maurilândia do Tocantins",4
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1713205,"Miracema do Tocantins",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1713601,"Monte do Carmo",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1713809,"Palmeiras do Tocantins",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1714302,"Nazaré",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1714880,"Nova Olinda",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1715101,"Novo Acordo",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1715150,"Novo Alegre",4.8
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1715754,"Palmeirópolis",4.8
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1716109,"Paraíso do Tocantins",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1716208,"Paranã",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1716307,"Pau D'Arco",4
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1716505,"Pedro Afonso",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1716604,"Peixe",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1716653,"Pequizeiro",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1716703,"Colméia",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1717206,"Piraquê",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1718204,"Porto Nacional",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1718402,"Presidente Kennedy",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1718451,"Pugmil",4
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1718550,"Riachinho",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1718659,"Rio da Conceição",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1718758,"Rio Sono",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1718808,"Sampaio",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1718881,"Santa Maria do Tocantins",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1718899,"Santa Rita do Tocantins",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1720002,"Santa Terezinha do Tocantins",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1720101,"São Bento do Tocantins",4
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1720150,"São Félix do Tocantins",4
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1720200,"São Miguel do Tocantins",3
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1720259,"São Salvador do Tocantins",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1720309,"São Sebastião do Tocantins",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1720499,"São Valério",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1720804,"Sítio Novo do Tocantins",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1720903,"Taguatinga",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1720937,"Taipas do Tocantins",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1720978,"Talismã",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1721000,"Palmas",4
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1721208,"Tocantinópolis",4
"Educação","TX_INEP_IDEB_EM_MUN","Tocantins",1722107,"Xambioá",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2100055,"Açailândia",4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2100105,"Afonso Cunha",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2100154,"Água Doce do Maranhão",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2100204,"Alcântara",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2100303,"Aldeias Altas",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2100402,"Altamira do Maranhão",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2100436,"Alto Alegre do Maranhão",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2100477,"Alto Alegre do Pindaré",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2100501,"Alto Parnaíba",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2100550,"Amapá do Maranhão",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2100600,"Amarante do Maranhão",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2100709,"Anajatuba",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2100808,"Anapurus",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2100832,"Apicum-Açu",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2100873,"Araguanã",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2100907,"Araioses",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2100956,"Arame",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2101004,"Arari",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2101103,"Axixá",4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2101202,"Bacabal",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2101251,"Bacabeira",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2101301,"Bacuri",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2101350,"Bacurituba",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2101400,"Balsas",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2101509,"Barão de Grajaú",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2101608,"Barra do Corda",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2101707,"Barreirinhas",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2101731,"Belágua",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2101772,"Bela Vista do Maranhão",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2101806,"Benedito Leite",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2101905,"Bequimão",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2101939,"Bernardo do Mearim",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2101970,"Boa Vista do Gurupi",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2102002,"Bom Jardim",3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2102036,"Bom Jesus das Selvas",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2102077,"Bom Lugar",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2102101,"Brejo",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2102150,"Brejo de Areia",2.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2102200,"Buriti",3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2102309,"Buriti Bravo",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2102325,"Buriticupu",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2102358,"Buritirana",2.5
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2102374,"Cachoeira Grande",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2102408,"Cajapió",2.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2102507,"Cajari",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2102556,"Campestre do Maranhão",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2102606,"Cândido Mendes",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2102705,"Cantanhede",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2102754,"Capinzal do Norte",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2102804,"Carolina",4.5
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2102903,"Carutapera",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2103000,"Caxias",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2103109,"Cedral",4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2103125,"Central do Maranhão",3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2103158,"Centro do Guilherme",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2103174,"Centro Novo do Maranhão",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2103208,"Chapadinha",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2103257,"Cidelândia",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2103307,"Codó",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2103406,"Coelho Neto",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2103505,"Colinas",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2103554,"Conceição do Lago-Açu",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2103604,"Coroatá",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2103703,"Cururupu",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2103752,"Davinópolis",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2103802,"Dom Pedro",4.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2103901,"Duque Bacelar",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2104008,"Esperantinópolis",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2104057,"Estreito",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2104073,"Feira Nova do Maranhão",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2104081,"Fernando Falcão",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2104099,"Formosa da Serra Negra",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2104107,"Fortaleza dos Nogueiras",4.9
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2104206,"Fortuna",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2104305,"Godofredo Viana",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2104404,"Gonçalves Dias",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2104503,"Governador Archer",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2104552,"Governador Edison Lobão",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2104602,"Governador Eugênio Barros",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2104628,"Governador Luiz Rocha",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2104651,"Governador Newton Bello",4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2104677,"Governador Nunes Freire",3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2104701,"Graça Aranha",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2104800,"Grajaú",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2104909,"Guimarães",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2105005,"Humberto de Campos",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2105104,"Icatu",3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2105153,"Igarapé do Meio",2.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2105203,"Igarapé Grande",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2105302,"Imperatriz",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2105351,"Itaipava do Grajaú",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2105401,"Itapecuru Mirim",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2105427,"Itinga do Maranhão",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2105450,"Jatobá",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2105500,"João Lisboa",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2105609,"Joselândia",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2105658,"Junco do Maranhão",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2105708,"Lago da Pedra",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2105807,"Lago do Junco",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2105906,"Lago Verde",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2105922,"Lagoa do Mato",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2105948,"Lago dos Rodrigues",4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2105963,"Lagoa Grande do Maranhão",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2105989,"Lajeado Novo",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2106003,"Lima Campos",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2106102,"Loreto",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2106201,"Luís Domingues",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2106300,"Magalhães de Almeida",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2106326,"Maracaçumé",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2106359,"Marajá do Sena",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2106409,"Mata Roma",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2106508,"Matinha",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2106607,"Matões",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2106631,"Matões do Norte",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2106672,"Milagres do Maranhão",2.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2106706,"Mirador",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2106755,"Miranda do Norte",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2106805,"Mirinzal",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2106904,"Monção",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2107001,"Montes Altos",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2107100,"Morros",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2107209,"Nina Rodrigues",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2107258,"Nova Colinas",4.5
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2107308,"Nova Iorque",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2107357,"Nova Olinda do Maranhão",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2107407,"Olho d'Água das Cunhãs",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2107456,"Olinda Nova do Maranhão",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2107506,"Paço do Lumiar",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2107605,"Palmeirândia",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2107704,"Paraibano",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2107803,"Parnarama",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2107902,"Passagem Franca",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2108009,"Pastos Bons",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2108058,"Paulino Neves",3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2108108,"Paulo Ramos",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2108207,"Pedreiras",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2108256,"Pedro do Rosário",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2108306,"Penalva",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2108405,"Peri Mirim",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2108454,"Peritoró",2.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2108504,"Pindaré-Mirim",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2108603,"Pinheiro",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2108702,"Pio XII",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2108801,"Pirapemas",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2108900,"Poção de Pedras",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2109007,"Porto Franco",4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2109056,"Porto Rico do Maranhão",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2109106,"Presidente Dutra",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2109205,"Presidente Juscelino",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2109239,"Presidente Médici",4.5
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2109270,"Presidente Sarney",3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2109304,"Presidente Vargas",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2109403,"Primeira Cruz",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2109452,"Raposa",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2109502,"Riachão",4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2109551,"Ribamar Fiquene",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2109601,"Rosário",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2109700,"Sambaíba",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2109759,"Santa Filomena do Maranhão",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2109809,"Santa Helena",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2109908,"Santa Inês",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2110005,"Santa Luzia",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2110039,"Santa Luzia do Paruá",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2110104,"Santa Quitéria do Maranhão",3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2110203,"Santa Rita",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2110237,"Santana do Maranhão",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2110278,"Santo Amaro do Maranhão",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2110302,"Santo Antônio dos Lopes",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2110401,"São Benedito do Rio Preto",2.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2110500,"São Bento",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2110609,"São Bernardo",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2110658,"São Domingos do Azeitão",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2110708,"São Domingos do Maranhão",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2110807,"São Félix de Balsas",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2110856,"São Francisco do Brejão",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2110906,"São Francisco do Maranhão",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2111003,"São João Batista",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2111029,"São João do Carú",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2111052,"São João do Paraíso",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2111078,"São João do Soter",2.9
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2111102,"São João dos Patos",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2111201,"São José de Ribamar",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2111250,"São José dos Basílios",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2111300,"São Luís",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2111409,"São Luís Gonzaga do Maranhão",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2111508,"São Mateus do Maranhão",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2111573,"São Pedro dos Crentes",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2111607,"São Raimundo das Mangabeiras",4.5
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2111631,"São Raimundo do Doca Bezerra",4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2111672,"São Roberto",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2111706,"São Vicente Ferrer",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2111722,"Satubinha",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2111748,"Senador Alexandre Costa",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2111763,"Senador La Rocque",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2111789,"Serrano do Maranhão",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2111805,"Sítio Novo",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2111904,"Sucupira do Norte",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2111953,"Sucupira do Riachão",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2112001,"Tasso Fragoso",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2112100,"Timbiras",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2112209,"Timon",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2112233,"Trizidela do Vale",4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2112274,"Tufilândia",2.5
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2112308,"Tuntum",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2112407,"Turiaçu",3.1
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2112456,"Turilândia",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2112506,"Tutóia",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2112605,"Urbano Santos",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2112704,"Vargem Grande",3
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2112803,"Viana",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2112852,"Vila Nova dos Martírios",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2112902,"Vitória do Mearim",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2113009,"Vitorino Freire",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Maranhão",2114007,"Zé Doca",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2200053,"Acauã",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2200103,"Agricolândia",4.6
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2200202,"Água Branca",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2200251,"Alagoinha do Piauí",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2200277,"Alegrete do Piauí",4.2
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2200301,"Alto Longá",3.4
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2200400,"Altos",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2200459,"Alvorada do Gurguéia",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2200509,"Amarante",2.7
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2200608,"Angical do Piauí",4.3
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2200707,"Anísio de Abreu",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2200806,"Antônio Almeida",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2200905,"Aroazes",3.2
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2200954,"Aroeiras do Itaim",3.8
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2201002,"Arraial",3.9
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2201051,"Assunção do Piauí",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2201101,"Avelino Lopes",3.6
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2201150,"Baixa Grande do Ribeiro",3.7
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2201176,"Barra D'Alcântara",4.1
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2201200,"Barras",3.5
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2201309,"Barreiras do Piauí",3
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2201408,"Barro Duro",2.8
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2201507,"Batalha",3.3
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2201556,"Bela Vista do Piauí",4.4
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2201572,"Belém do Piauí",4.5
"Educação","TX_INEP_IDEB_EM_MUN","Piauí",2201606,"Beneditinos",3.8
