AREA,INDICADOR,REGIAO,COD_IBGE,MICROREGIAO,2011,2012,2013,2014,2015,2016,2017,2018
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Santa Catarina,4219309,Videira,23.4,26.6,38.1,41,41.4,38.5,45.1,65
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Santa Catarina,4219358,Vitor Meireles,29.9,24.4,21.2,36.6,31.5,23.6,22.8,22.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Santa Catarina,4219408,Witmarsum,28.3,23.9,26.2,42.3,34.1,27.4,27.2,25.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Santa Catarina,4219507,Xanxerê,45.1,52.6,49,45.3,45.6,44.9,44.4,42
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Santa Catarina,4219606,Xavantina,46.9,51.2,32.2,22.8,37.3,44.1,52.8,51.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Santa Catarina,4219705,Xaxim,32.4,35.5,39.4,46.2,49.4,51.5,52.1,51.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Santa Catarina,4219853,Zortéa,7.4,48.3,NA,49.5,NA,0,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Santa Catarina,4220000,Balneário Rincão,NA,NA,30.5,4.1,11.6,29.6,29.8,48
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4300034,Aceguá,22.4,39.2,35.9,4.8,-2.3,14.6,14.9,13.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4300059,Água Santa,9.3,15.2,43.7,29.8,38.7,35.7,33.7,29.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4300109,Agudo,19,23.6,24.4,19.4,16.7,25,29.2,24.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4300208,Ajuricaba,42.3,40,32.2,36.9,42.3,38.1,35.8,39.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4300307,Alecrim,49.7,47.4,50.1,45.2,34.7,39.2,42.6,44.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4300406,Alegrete,64.1,66.7,60.3,62.4,59.6,67.2,67.9,68.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4300455,Alegria,NA,NA,NA,0,0,NA,NA,8.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4300471,Almirante Tamandaré do Sul,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4300505,Alpestre,46.7,49.7,49.3,40.7,40.3,44.7,31.3,40.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4300554,Alto Alegre,10.4,41.3,36.8,20.5,18.9,30.5,17.1,33.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4300570,Alto Feliz,NA,57.2,NA,NA,NA,NA,NA,4.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4300604,Alvorada,24.1,26.9,27.1,17.8,22,29.1,28.5,29.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4300638,Amaral Ferrador,51.5,51.8,50.9,51,43,59.4,52,46.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4300646,Ametista do Sul,53.5,58.6,61,48.7,46.8,46.4,43.8,49
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4300661,André da Rocha,NA,NA,NA,NA,NA,18.5,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4300703,Anta Gorda,NA,NA,NA,NA,NA,NA,NA,15.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4300802,Antônio Prado,27.2,29.1,32.3,31.2,30.6,37,39.3,45.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4300851,Arambaré,20.4,33.8,31.8,6.4,15.8,36,32.7,26
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4300877,Araricá,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4300901,Aratiba,26.5,21.1,20.4,15.8,18.1,24.9,20,14.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4301008,Arroio do Meio,24.8,26.9,27.7,24.7,30.4,32.3,27.4,30.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4301057,Arroio do Sal,43.9,56.8,57.4,0,-3.9,16.9,20,18.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4301073,Arroio do Padre,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4301107,Arroio dos Ratos,26.3,30.5,32.2,18.7,19.3,32.6,33,29.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4301206,Arroio do Tigre,36.5,39.2,29.7,NA,33.2,36.6,23.8,30.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4301305,Arroio Grande,9.2,26.4,24,16.6,21,30.7,27.8,24.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4301404,Arvorezinha,24.6,31.5,24.3,21.8,17.5,23.1,23.5,22
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4301503,Augusto Pestana,NA,39,NA,NA,NA,NA,NA,11.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4301552,Áurea,2.8,20.8,21.9,10.8,-3.8,17.5,28.2,19.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4301602,Bagé,21.4,13.6,18.1,49.5,24.7,41.8,73.3,26.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4301636,Balneário Pinhal,6.1,27,5.3,17.3,-20,12.8,10.8,15.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4301651,Barão,12.5,16,15.8,10.2,11,2.3,12.1,3.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4301701,Barão de Cotegipe,33.4,31.8,27.4,24.3,33,38.5,44.2,37
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4301750,Barão do Triunfo,0,31,28.4,13.2,12.8,30.3,0,34.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4301800,Barracão,26.1,34.4,28.5,23.8,31,13.8,16.5,25.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4301859,Barra do Guarita,23.6,36.8,39.6,11.6,12.2,22.5,26.9,16.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4301875,Barra do Quaraí,44.1,55.5,42.7,23.6,20.6,20.5,17.1,17.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4301909,Barra do Ribeiro,6.5,14.9,16.2,2.1,2.5,12.6,11.3,26.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4301925,Barra do Rio Azul,3.7,3.7,3.6,3.6,NA,0,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4301958,Barra Funda,NA,NA,48.4,48.4,49.2,49.2,48.3,11.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4302006,Barros Cassal,17,23.1,25.7,24.7,33.5,33.5,41.3,44.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4302055,Benjamin Constant do Sul,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4302105,Bento Gonçalves,44.4,42.9,44.6,41.2,42.8,40.9,45.1,45.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4302154,Boa Vista das Missões,NA,NA,0,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4302204,Boa Vista do Buricá,37.3,38.7,41.8,37.3,40.7,37.3,32.6,34.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4302220,Boa Vista do Cadeado,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4302238,Boa Vista do Incra,NA,NA,NA,1,1,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4302253,Boa Vista do Sul,NA,NA,NA,NA,NA,0,12.3,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4302303,Bom Jesus,22.9,37.6,37.4,27.6,22,35.4,24.8,19.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4302352,Bom Princípio,3.7,3.7,3.7,1.5,1.4,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4302378,Bom Progresso,27.3,34.9,32,43.4,39.3,45.2,45.1,49.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4302402,Bom Retiro do Sul,30.4,37.6,38.9,35,35.3,38.9,38.8,42.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4302451,Boqueirão do Leão,29.2,39.9,25.6,15.2,40,55,45.1,49.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4302501,Bossoroca,44.8,42.5,46.5,13.9,25.8,26,31.7,25.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4302584,Bozano,16.8,2.9,2.4,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4302600,Braga,32.7,37.7,46.6,39.2,28.6,34.9,35.4,35
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4302659,Brochier,NA,35.5,35.5,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4302709,Butiá,46.1,50.9,49.8,36.5,34.8,44.4,40,44.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4302808,Caçapava do Sul,34.1,39.7,29.3,29.5,34.3,42.5,42.6,37.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4302907,Cacequi,51.9,55.5,56.4,40.1,42.9,37.9,39,40.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4303004,Cachoeira do Sul,35.5,42.4,43.8,35.6,35.2,39.6,40.1,39.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4303103,Cachoeirinha,20.4,24,25.1,16.7,19.2,22.7,23,27.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4303202,Cacique Doble,47.5,39.8,38,26.6,31.2,52.2,38.4,12.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4303301,Caibaté,31.7,34.1,36.1,33.1,30.3,42.2,48.5,44
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4303400,Caiçara,29.9,37.1,38.7,41.6,51.2,56.7,47.5,39
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4303509,Camaquã,35.3,36.8,39.7,29.1,33.2,44.2,42,45.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4303558,Camargo,9.9,5,5,5,5,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4303608,Cambará do Sul,36,38.2,47,25.7,28.4,33.8,26.2,33.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4303673,Campestre da Serra,23.2,34.9,27.9,25,39.1,50.8,31.9,30.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4303707,Campina das Missões,13.9,22.4,22.4,10.3,2.4,2.5,9,4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4303806,Campinas do Sul,11,24.8,30.2,22.1,25.3,26.1,28.9,32.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4303905,Campo Bom,11.5,10,11.9,0.2,6.3,9.4,9.8,8.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4304002,Campo Novo,31.6,41,52,37.3,27.4,34.9,34,29.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4304101,Campos Borges,20.8,26.5,41.2,31.6,33.1,37.4,25,15.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4304200,Candelária,21.5,27.8,35.5,26.2,23.4,35,36.3,32.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4304309,Cândido Godói,4.9,11.6,13,6.2,9.7,16.6,15.6,22.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4304358,Candiota,NA,0,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4304408,Canela,18.4,18.8,21,13.9,14.9,19.8,18.4,19.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4304507,Canguçu,26.6,33.2,31.5,21.9,24.9,35.8,24.7,26.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4304606,Canoas,49.3,54.4,52.4,40.6,46.3,53.4,51.4,53
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4304614,Canudos do Vale,NA,NA,50,50,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4304622,Capão Bonito do Sul,NA,NA,NA,-50,66.7,65.3,67.3,70.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4304630,Capão da Canoa,10.4,12.9,14.3,9.5,8.5,15.1,9.7,5.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4304655,Capão do Cipó,14.9,NA,NA,NA,NA,25,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4304663,Capão do Leão,43.7,46.8,48.2,36.2,37.9,42.9,39.3,36.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4304671,Capivari do Sul,9.1,23.7,1.7,0.7,-4.2,2.7,0.5,25.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4304689,Capela de Santana,31.2,38.7,44.4,15.1,13,25,20.7,17
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4304697,Capitão,71.7,66,3.3,3.1,5.7,5.7,5.7,37.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4304705,Carazinho,51.3,53.2,54.5,47.3,45.4,52.9,55.5,52.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4304713,Caraá,NA,NA,NA,6,12.5,47.8,24.1,19.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4304804,Carlos Barbosa,21.3,20.6,19.8,21,19.3,22.6,18.1,23.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4304853,Carlos Gomes,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4304903,Casca,41.7,48.6,39.1,32.4,31.4,42.6,40.5,45
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4304952,Caseiros,12.1,37.2,36.4,27.8,28.5,27.1,22.3,27.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305009,Catuípe,44.4,45.6,51.3,46.1,44.2,45,46.3,47.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305108,Caxias do Sul,45.6,42.2,40.1,41.5,41,38.6,38.6,32.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305116,Centenário,NA,NA,NA,1.9,1.9,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305124,Cerrito,13,27,26.1,3.3,11,16.5,17.9,14.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305132,Cerro Branco,NA,NA,70,70,NA,NA,NA,46.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305157,Cerro Grande,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305173,Cerro Grande do Sul,14.1,46.7,34.4,1,-4.1,30.9,33,35.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305207,Cerro Largo,35.4,37.5,37.4,36,38.2,41,33.3,37.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305306,Chapada,52.6,51.5,42.8,38.7,41.1,32.5,39,45
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305355,Charqueadas,20.2,26.4,21.4,21.3,14.9,26.8,25.3,26.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305371,Charrua,NA,NA,NA,33.3,NA,41.7,16.7,8.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305405,Chiapetta,8.4,15.3,17.3,13.4,15,6.9,22.9,28.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305439,Chuí,36.5,46,53.6,43,39,48.5,56.2,57.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305447,Chuvisca,37.2,37.1,44.6,26.1,30.5,47,39.3,43.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305454,Cidreira,NA,28.4,27.6,-2.1,-0.3,20.8,24.7,29
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305504,Ciríaco,27.9,28.8,29.7,21.6,25.2,17.2,20.9,12.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305587,Colinas,NA,NA,NA,NA,NA,NA,NA,77.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305603,Colorado,21.2,31.2,39.3,35.4,22.7,21.2,18.4,24.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305702,Condor,37,43.1,47.1,46.2,37.7,42.9,42.3,34.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305801,Constantina,41.2,37.5,34.2,25.7,28.7,31.9,34.2,31.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305835,Coqueiro Baixo,0,0,5.6,2,0.4,0,0.4,3.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305850,Coqueiros do Sul,NA,NA,NA,NA,0,0,50,50
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305871,Coronel Barros,NA,NA,NA,NA,0,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305900,Coronel Bicaco,48.2,48.5,37.1,26.5,34,37.6,39.9,48.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305934,Coronel Pilar,NA,NA,62.9,62.2,17.9,28.9,30.5,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305959,Cotiporã,20.6,28.8,36.6,29.5,19,16.8,29.1,24.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4305975,Coxilha,24,24.3,NA,NA,21.1,49.5,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306007,Crissiumal,34.3,36,32.6,29.1,29.6,35.8,34.2,31.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306056,Cristal,43.4,44.9,43.9,36.1,27.2,34.5,39.3,37.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306072,Cristal do Sul,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306106,Cruz Alta,45,50.1,51.1,41.7,40.6,42.6,45.9,48.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306130,Cruzaltense,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306205,Cruzeiro do Sul,17.3,26.3,36.9,15.7,24.6,42.7,34.3,38.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306304,David Canabarro,26.8,39.5,40.2,28.3,26.6,30.9,35.2,32.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306320,Derrubadas,32.8,38.5,40.6,31.2,26.6,25.6,15.7,9.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306353,Dezesseis de Novembro,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306379,Dilermando de Aguiar,NA,NA,71.1,70.5,69,72.3,41.2,31.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306403,Dois Irmãos,39.8,21.3,19.9,17.4,23.1,24.1,21.5,17.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306429,Dois Irmãos das Missões,4.4,NA,35,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306452,Dois Lajeados,NA,NA,NA,NA,NA,NA,23.5,21.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306502,Dom Feliciano,19.6,27.6,25.3,16.3,24.2,39.3,40.7,38.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306551,Dom Pedro de Alcântara,NA,NA,NA,NA,NA,12,10.3,10.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306601,Dom Pedrito,42.6,44.5,40.1,34.5,31.3,39.1,37.4,31.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306700,Dona Francisca,34.4,33.7,36.6,25.4,25.7,34.9,46.4,39.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306734,Doutor Maurício Cardoso,30.8,30.6,26.3,20.6,16.6,25.9,19.4,21.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306759,Doutor Ricardo,4.3,4.3,10,10,4,2,6.1,5.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306767,Eldorado do Sul,48.8,54.9,58,53.7,51.9,59,48.7,50.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306809,Encantado,23.6,29.1,27.4,21.5,22.9,30.3,28.9,33.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306908,Encruzilhada do Sul,13.9,24.8,26.8,18.5,9.7,21.7,19.9,21
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306924,Engenho Velho,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306932,Entre-Ijuís,43,37,40.2,24.6,12.1,35.8,35.7,35.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306957,Entre Rios do Sul,40.6,32.3,20.9,3,6.7,25.2,36.4,28.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4306973,Erebango,22.8,24.9,35.2,27.9,36.1,39.5,50.1,53.4
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4307005,Erechim,35.3,36.1,38.1,32.9,39.5,44,42.6,41.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4307054,Ernestina,NA,NA,NA,NA,NA,NA,8.6,8.6
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4307104,Herval,26.8,34.6,33.5,18.9,13.5,15.6,17.6,28.3
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4307203,Erval Grande,30.3,32.5,34.8,23.4,10.5,16.4,13.2,12.9
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4307302,Erval Seco,34.7,36.7,25.2,17.4,19.1,19.6,18.4,25.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4307401,Esmeralda,0.9,16.3,20.7,5.2,5.7,22.3,17.2,4.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4307450,Esperança do Sul,NA,NA,26.5,30.7,28.7,28.7,28.6,29.5
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4307500,Espumoso,24.1,32.6,35.9,28.5,33.8,33.1,29.8,36.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4307559,Estação,43.8,42.1,46.6,38.5,41.3,42.9,45,44.8
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4307609,Estância Velha,25.4,34.3,28.1,23.4,27.5,34.9,29.7,33.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4307708,Esteio,11.4,11.5,10.7,10.6,7.2,11.3,15.7,14.2
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4307807,Estrela,40.7,42.3,40.5,36.9,34,37.7,38.6,38.7
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4307815,Estrela Velha,0,0,0,0,0,0,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4307831,Eugênio de Castro,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4307864,Fagundes Varela,27.8,31.3,34.3,24.4,24.8,25.1,23.3,23.1
Saneamento,TX_SNIS_AGUA_PERDIDA_MUN,Rio Grande do Sul,4307906,Farroupilha,34.6,34.9,35.5,30.2,34,40,38.9,38.4
