AREA,INDICADOR,REGIAO,COD_IBGE,MICROREGIAO,2011,2012,2013,2014,2015,2016,2017,2018
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4301404,Arvorezinha,62.2,63.2,66.6,68.8,69.6,61.3,61.4,61.4
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4301503,Augusto Pestana,NA,51.5,100,99,99.4,NA,NA,62.6
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4301552,Áurea,42.8,36.5,36.3,36.8,40.7,43.1,43.1,43.2
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4301602,Bagé,83.7,83.7,83.7,83.5,83.5,83.7,83.6,83.7
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4301636,Balneário Pinhal,100,54.3,62.5,64.5,58.2,58.9,58.9,54.9
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4301651,Barão,52.6,38.3,38.2,40,41.6,43.3,43.5,45
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4301701,Barão de Cotegipe,61.5,62.4,65.5,68.7,71,60.7,60.7,60.8
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4301750,Barão do Triunfo,10,9.7,10.1,10.2,10.2,9.9,9.9,9.9
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4301800,Barracão,57.7,58,57.2,57.9,59,56.7,56.7,56.7
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4301859,Barra do Guarita,45.1,45.8,58.5,59.3,62.9,45.5,45.6,45.4
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4301875,Barra do Quaraí,70.6,61.4,61.3,63.3,63.9,68.1,70.8,70.8
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4301909,Barra do Ribeiro,73.9,72.4,72.1,74.9,75.7,73.9,73.9,73.9
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4301925,Barra do Rio Azul,19.3,19.6,19.8,33,NA,44,44.9,40.6
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4301958,Barra Funda,NA,NA,96.9,100,100,100,99.6,99.2
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4302006,Barros Cassal,32,32.3,32.1,33.3,35.5,31.7,31.7,31.7
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4302055,Benjamin Constant do Sul,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4302105,Bento Gonçalves,92.7,95.2,100,100,100,92.3,92.3,92.3
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4302154,Boa Vista das Missões,NA,NA,100,100,NA,NA,NA,100
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4302204,Boa Vista do Buricá,67.3,68.4,70.5,72,74.1,66.4,66.4,66.4
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4302220,Boa Vista do Cadeado,96.4,96.4,93.3,93.2,93.1,93.1,93,95
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4302238,Boa Vista do Incra,NA,NA,29.8,29.9,29.9,100,100,99.6
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4302253,Boa Vista do Sul,NA,NA,NA,NA,NA,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4302303,Bom Jesus,75.2,74.7,73.8,75.3,75.9,74.6,74.6,74.6
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4302352,Bom Princípio,48.1,47.8,59.2,71.9,71.5,72.7,74,72.2
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4302378,Bom Progresso,52.2,55.5,57.4,60.9,64.3,49.2,49.2,49.2
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4302402,Bom Retiro do Sul,80.3,80.8,79.7,80.9,82,79.9,79.9,79.9
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4302451,Boqueirão do Leão,22.1,22,22.7,23.2,24.2,21.8,21.8,21.8
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4302501,Bossoroca,54.4,51.7,51.3,52.1,53.7,53.5,53.5,53.5
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4302584,Bozano,83.1,83.5,97.4,98.3,98.7,98.9,100,100
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4302600,Braga,62.6,56.1,56,58.8,61.8,61.6,61.6,61.6
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4302659,Brochier,NA,100,96.4,100,99.5,99.1,98.6,97.7
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4302709,Butiá,95,94.7,93.4,96.6,100,94.7,94.7,94.7
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4302808,Caçapava do Sul,76.9,73.6,73.8,75.1,77.3,75.4,75.4,75.4
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4302907,Cacequi,87.8,73.3,71.8,73,74.8,76.1,76.6,81.2
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4303004,Cachoeira do Sul,85.7,85.7,83.9,83.9,85.8,86.4,86.5,86.6
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4303103,Cachoeirinha,100,91.3,92.4,94.9,100,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4303202,Cacique Doble,33.7,33.9,34.5,35.7,36,33.4,33.4,33.5
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4303301,Caibaté,57.9,60.8,66.6,67.4,68.1,55.6,55.6,55.6
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4303400,Caiçara,32.2,31.9,31.8,34.3,42.3,31.4,31.4,31.4
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4303509,Camaquã,78.8,75.9,74.6,76.3,78.6,78.6,78.6,78.6
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4303558,Camargo,99.7,99.4,100,100,100,100,99.7,100
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4303608,Cambará do Sul,46.8,41.3,41.9,42.1,43,44.6,45.4,46.5
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4303673,Campestre da Serra,38.4,19.2,19.3,19.9,20.3,21.1,21.4,22.2
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4303707,Campina das Missões,36.2,36.7,40,41.1,42.2,35.8,35.8,35.8
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4303806,Campinas do Sul,80.1,76.4,76.4,78.3,79.6,76.6,76.6,76.6
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4303905,Campo Bom,95.4,80.6,79.1,78.9,79,79.8,79.3,78.4
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4304002,Campo Novo,77.7,76.9,77.8,80.6,83.4,75.3,75.3,75.3
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4304101,Campos Borges,58.2,59,59.4,61.2,63.1,57.4,57.4,57.4
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4304200,Candelária,52.7,49.6,49.3,47.6,51.4,52.4,53.2,54.5
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4304309,Cândido Godói,28.7,29.2,34.2,35.7,36.9,28.3,28.2,28.2
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4304358,Candiota,90,56.3,NA,NA,NA,NA,28.7,28.4
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4304408,Canela,91.3,91.3,99.9,100,100,91.3,91.3,91.3
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4304507,Canguçu,37.2,36.1,35.1,37.5,38,37,37,37
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4304606,Canoas,100,100,100,100,100,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4304614,Canudos do Vale,NA,NA,8.1,11.1,11.2,11.2,11.3,27.8
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4304622,Capão Bonito do Sul,NA,NA,NA,90,90.3,90.6,90.9,100
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4304630,Capão da Canoa,99.3,91.4,87.2,89.3,99.8,99.4,99.4,99.4
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4304655,Capão do Cipó,74.2,NA,NA,NA,NA,100,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4304663,Capão do Leão,92.8,83.2,84.2,86.6,90.7,92.1,92.1,92.1
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4304671,Capivari do Sul,84,69.3,71.2,72.1,74.9,76.5,78.4,76.3
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4304689,Capela de Santana,59.4,20.2,20.2,22.2,22.7,22.8,22.7,21.7
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4304697,Capitão,100,99.8,100,100,99.7,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4304705,Carazinho,98.3,95.5,96,97.7,100,98.2,98.2,98.2
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4304713,Caraá,73.8,74,NA,100,100,99.3,98.6,96
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4304804,Carlos Barbosa,79.7,77.3,78.4,80.1,81.3,79.4,79.4,79.4
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4304853,Carlos Gomes,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4304903,Casca,59.7,56.5,56.4,58.4,61,58.8,58.8,58.8
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4304952,Caseiros,50.5,50.3,51.6,52.5,54.3,49.5,49.5,49.5
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305009,Catuípe,65,65.5,64.6,65.9,67.2,64.3,64.3,64.3
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305108,Caxias do Sul,99.8,99.7,94.9,98,98.5,97.8,98.5,98.5
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305116,Centenário,100,NA,NA,82.5,82.6,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305124,Cerrito,58.5,54.1,54.1,55.1,56.5,57.1,57.5,58.5
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305132,Cerro Branco,70.3,70.1,67.8,81,81.4,81.2,81,81.3
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305157,Cerro Grande,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305173,Cerro Grande do Sul,24.5,16.2,16.2,16.2,16,16.1,16.1,15.5
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305207,Cerro Largo,80.2,80,79.3,82.3,83.5,79.5,79.6,79.5
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305306,Chapada,60.4,53.9,53.6,55,56,56.9,57.9,59.4
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305355,Charqueadas,97.7,97.8,98.7,100,100,97.7,97.7,97.7
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305371,Charrua,87.7,100,100,42.6,44.2,85.9,100,16.8
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305405,Chiapetta,62.9,64.7,68.9,72.3,72.4,61.1,61.1,61.1
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305439,Chuí,96.9,95.8,94.7,98.1,99.7,96.3,96.3,96.3
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305447,Chuvisca,5.6,5.8,6,6.4,6.9,5.5,5.5,5.5
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305454,Cidreira,97.7,98.5,98.8,99,98.4,96.8,96.8,92.4
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305504,Ciríaco,51.9,49.4,49,51.2,52.3,50.9,50.9,50.9
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305587,Colinas,NA,NA,NA,NA,NA,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305603,Colorado,53.1,52.1,50.5,52.7,53.7,52,52,51.9
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305702,Condor,62.4,63.3,64.5,66.8,68.7,61.6,61.6,61.6
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305801,Constantina,68.7,71,75.7,76.6,77.9,66.8,66.8,66.8
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305835,Coqueiro Baixo,100,100,100,100,100,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305850,Coqueiros do Sul,100,100,NA,92,92.4,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305871,Coronel Barros,NA,NA,NA,NA,58.8,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305900,Coronel Bicaco,66.9,66.7,65.4,66.5,66.8,65.4,65.4,65.4
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305934,Coronel Pilar,NA,NA,25.1,25.2,25.6,26.5,26.9,28.3
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305959,Cotiporã,53.1,45.5,45.9,44.3,48.9,49.9,56.5,53.9
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4305975,Coxilha,100,100,100,100,100,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306007,Crissiumal,43.7,44,52.3,53.3,55.6,43.5,43.5,43.5
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306056,Cristal,55.4,54.8,64.6,66.5,66.6,56,56,56
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306072,Cristal do Sul,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306106,Cruz Alta,96.8,96.8,97,98.4,100,96.5,96.5,96.5
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306130,Cruzaltense,22.8,22.8,22.8,22.8,22.9,22.8,23,22.8
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306205,Cruzeiro do Sul,61.3,50.2,49.7,54.4,55,56.5,57.2,57.6
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306304,David Canabarro,41.8,41.8,41.8,43.7,45.8,40.8,40.8,40.8
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306320,Derrubadas,29,29.9,34.6,36.1,38.5,28.3,28.3,28.3
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306353,Dezesseis de Novembro,100,NA,NA,NA,NA,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306379,Dilermando de Aguiar,NA,NA,62.9,62.7,62.5,95.6,29.2,32.4
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306403,Dois Irmãos,99.2,89.3,88.1,90.7,94.6,96.3,97.2,94.5
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306429,Dois Irmãos das Missões,97.9,98.6,98.1,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306452,Dois Lajeados,47.7,NA,NA,NA,NA,NA,47.7,48.2
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306502,Dom Feliciano,23.6,20.9,20.7,21,21,21.5,21.4,21.7
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306551,Dom Pedro de Alcântara,NA,NA,NA,NA,NA,29.1,29.1,77.9
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306601,Dom Pedrito,90.7,86.2,85.2,86.5,88,88.2,89.3,90.6
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306700,Dona Francisca,65.1,61,60.6,60.6,63,63.3,64.1,64.5
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306734,Doutor Maurício Cardoso,50.6,40.1,39.7,41.2,42.8,43.8,44.9,49.3
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306759,Doutor Ricardo,100,99.7,32.7,32.9,33.2,33,33.2,34.2
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306767,Eldorado do Sul,91.4,64.6,66.2,67.3,71.5,77.2,77.8,75
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306809,Encantado,87.5,86,85,87.6,89.2,87.2,87.2,87.2
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306908,Encruzilhada do Sul,70.5,67.4,67.1,68.4,69.8,70.4,70.5,70.5
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306924,Engenho Velho,NA,NA,NA,100,99.9,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306932,Entre-Ijuís,55.5,55.7,56.3,58.3,60,54.7,54.7,54.7
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306957,Entre Rios do Sul,70.3,71.5,71.9,74.7,74.8,69.2,69.2,69.1
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4306973,Erebango,65.9,66,71.8,74,75.8,65.9,65.9,65.9
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4307005,Erechim,94.6,95,99.5,100,100,94.2,94.2,94.2
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4307054,Ernestina,NA,NA,NA,NA,NA,NA,96.4,97.9
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4307104,Herval,70.5,67.1,66.1,67.1,68.6,66.9,66.9,66.9
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4307203,Erval Grande,53.5,52.8,51.9,53.9,57.1,52.1,52.1,52.1
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4307302,Erval Seco,44.8,34.8,36,37.4,39.1,39.4,40.1,43.7
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4307401,Esmeralda,71.3,62.3,61.5,61.9,65.1,65.4,66.6,67.2
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4307450,Esperança do Sul,94.3,NA,100,100,100,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4307500,Espumoso,74.1,67.9,67.8,69,71.4,72.6,73,73
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4307559,Estação,86.2,85.5,85.2,87.4,89.5,85.2,85.2,85.2
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4307609,Estância Velha,97.4,75.4,75.5,77.2,78.6,79.8,80.6,79.3
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4307708,Esteio,100,99.9,100,100,100,99.9,99.9,99.9
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4307807,Estrela,84.7,79.8,80.1,80.6,81.9,82,84.6,84.6
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4307815,Estrela Velha,93,94.5,91.4,91.4,91.4,91.7,91.6,93.8
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4307831,Eugênio de Castro,NA,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4307864,Fagundes Varela,50.6,51.2,52.2,50.6,53.9,52.5,52.6,52.5
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4307906,Farroupilha,87.2,88,87.2,90.6,93.1,86.5,86.5,86.5
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4308003,Faxinal do Soturno,63.2,63.7,70.5,71.5,73,62.6,62.6,62.6
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4308052,Faxinalzinho,50.6,51.6,59,59.8,61.6,49.6,49.6,49.6
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4308078,Fazenda Vilanova,NA,NA,15.8,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4308102,Feliz,76.9,62.2,61.5,64,90.9,76.5,76.5,76.5
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4308201,Flores da Cunha,78.4,80.3,89.2,79.2,94.6,90.4,90.1,89.6
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4308250,Floriano Peixoto,99,86.7,98.1,100,100,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4308300,Fontoura Xavier,39.1,40.1,44.7,45.6,46.6,38.2,38.2,38.3
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4308409,Formigueiro,40.3,41.1,43.6,45.1,47.3,39.5,39.5,39.5
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4308433,Forquetinha,NA,100,100,100,NA,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4308458,Fortaleza dos Valos,67.7,56.8,59.5,60.8,62.9,65.4,65.4,65.4
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4308508,Frederico Westphalen,81.5,82.1,87.6,90.4,92.7,80.9,80.9,80.9
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4308607,Garibaldi,88.8,88.9,90.7,92.5,97.1,88.7,88.7,88.7
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4308656,Garruchos,NA,NA,NA,100,NA,90,100,98.7
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4308706,Gaurama,59.4,61.3,65.3,68.6,70.4,57.8,57.8,57.8
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4308805,General Câmara,58.7,58.6,62.5,63,63.5,58.8,58.8,58.8
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4308854,Gentil,100,99.2,97.7,97.8,98,98.2,NA,100
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4308904,Getúlio Vargas,86.1,86.3,87.6,88.9,90.9,85.8,85.8,85.8
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4309001,Giruá,75.8,76.1,77.8,79.3,80.6,75.6,75.6,75.6
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4309050,Glorinha,30.6,31.4,45.9,47.1,49.3,30,30,30
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4309100,Gramado,90.9,91.9,100,100,100,90.9,90.9,90.9
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4309126,Gramado dos Loureiros,82.3,NA,NA,NA,NA,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4309159,Gramado Xavier,23,24.1,NA,15.2,NA,39.7,45.5,45
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4309209,Gravataí,95.9,72,72.8,75.2,82.2,95.2,95.2,95.2
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4309258,Guabiju,45.7,46.1,46.2,46.2,45.9,48.6,48.8,51.5
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4309308,Guaíba,98.2,88.8,87.2,88.4,100,97.8,97.8,97.8
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4309407,Guaporé,91.6,91,91.8,93.7,94.6,91.3,91.3,91.3
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4309506,Guarani das Missões,62.4,62.9,65.8,66.7,67.8,62,62,62
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4309555,Harmonia,98.9,100,100,100,99.5,98.7,98,100
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4309571,Herveiras,NA,66.2,64,65.4,NA,94.5,NA,65.2
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4309605,Horizontina,79.7,79.9,81.4,82.2,83.2,79.4,79.4,79.4
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4309654,Hulha Negra,NA,100,96.3,100,99.3,98.7,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4309704,Humaitá,59.8,60.5,66.1,66.8,67.1,59.2,59.2,59.2
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4309753,Ibarama,NA,83.3,80.6,96.8,96.7,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4309803,Ibiaçá,61.3,62.3,63.9,64.6,66.2,60.5,60.5,60.5
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4309902,Ibiraiaras,54,53.9,53.7,55.2,56.7,53.2,53.2,53.2
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4309951,Ibirapuitã,NA,NA,NA,NA,100,100,100,100
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4310009,Ibirubá,80.1,77.1,77.2,79.3,82.6,79.5,79.5,79.5
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4310108,Igrejinha,95.3,75.6,75,76.1,76.9,77.1,80.7,78.5
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4310207,Ijuí,91,91.4,94.3,96.7,97.6,90.8,90.8,90.8
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4310306,Ilópolis,55.4,56.1,56.1,57.1,57.5,53.8,53.8,53.8
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4310330,Imbé,100,99.9,100,100,100,100,100,97.9
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4310363,Imigrante,99.9,100,NA,79.3,89.9,89.9,90,91.2
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4310405,Independência,64,60.5,60.2,61.2,63.4,63.2,63.2,63.2
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4310413,Inhacorá,NA,100,96.9,100,100,NA,NA,59.4
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4310439,Ipê,49,39.8,39.6,41,42.8,44.4,46.7,46.6
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4310462,Ipiranga do Sul,28.4,28.8,37.7,37.8,NA,NA,NA,100
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4310504,Iraí,55.5,55.9,65.9,66.6,71.5,55.2,55.2,55.2
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4310538,Itaara,80,78,78.4,80.1,85.8,79.2,79.2,79.2
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4310553,Itacurubi,95.7,NA,NA,NA,NA,NA,NA,NA
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4310579,Itapuca,27.5,27.9,27.1,56,57.2,52,23.8,23.8
Saneamento,TX_SNIS_AGUA_MUN,Rio Grande do Sul,4310603,Itaqui,87.2,83.8,83.4,84.9,86.6,87.3,87.3,87.3
